Date,Amount,Category,Text,,,,,,,,,,,
2025-01-18,98720.47,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-01-18,1974.71,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-01-18,70295.55,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-18,7312.79,Clothing,Transaction at Biba,,,,,,,,,,,
2025-01-18,14683.48,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-18,290.66,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-01-18,2979.82,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-01-18,1344.98,Food,Transaction at A2B,,,,,,,,,,,
2025-01-18,135639.59,Electronics,Transaction at Noise,,,,,,,,,,,
2025-01-18,4621.93,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-01-18,319.57,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-01-18,17579.58,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-01-18,1985.56,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-18,118132.96,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-18,970.44,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-01-18,445.48,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-01-18,619.2,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-01-18,1933.58,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-01-18,688.73,Food,Transaction at Dominos,,,,,,,,,,,
2025-01-18,1934.66,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-01-18,992.67,Transport,Transaction at BMTC,,,,,,,,,,,
2025-01-18,11607.54,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-01-18,18781.06,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-18,39239.39,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-18,1393.92,Clothing,Transaction at Nike,,,,,,,,,,,
2025-01-18,444.21,Food,Transaction at A2B,,,,,,,,,,,
2025-01-18,401.36,Transport,Transaction at Rapido,,,,,,,,,,,
2025-01-19,2174.23,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-01-19,15334.58,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-01-19,770.34,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-01-19,918.39,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-01-19,1519.45,Clothing,Transaction at Zara,,,,,,,,,,,
2025-01-19,1064.01,Food,Transaction at Subway,,,,,,,,,,,
2025-01-19,5152.11,Bills,Transaction at Water Board,,,,,,,,,,,
2025-01-19,18988.72,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-01-19,1798.5,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-01-19,18840.4,Travel,Transaction at Yatra,,,,,,,,,,,
2025-01-19,10474.8,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-01-19,2057.39,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-01-19,364.94,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-01-19,91298.76,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-01-19,949.03,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-01-19,1940.09,Travel,Transaction at OYO,,,,,,,,,,,
2025-01-19,15768.89,Electronics,Transaction at HP World,,,,,,,,,,,
2025-01-19,1366.02,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-01-19,30001.8,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-01-20,672.14,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-01-20,113333.12,Electronics,Transaction at Croma,,,,,,,,,,,
2025-01-20,5466.64,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-01-20,554.4,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-01-20,1028.71,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-01-20,6335.03,Clothing,Transaction at Nike,,,,,,,,,,,
2025-01-20,758.0,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-01-20,7495.86,Clothing,Transaction at Puma,,,,,,,,,,,
2025-01-20,5453.23,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-01-20,5901.94,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-01-20,105215.65,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-01-20,3905.52,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-01-20,4797.0,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-01-20,60867.5,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-01-20,2232.34,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-01-20,5952.1,Travel,Transaction at Air India,,,,,,,,,,,
2025-01-20,955.61,Food,Transaction at Starbucks,,,,,,,,,,,
2025-01-20,11513.64,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-01-20,1634.73,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-01-20,1510.85,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-20,4404.72,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-01-20,16794.68,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-01-20,4779.87,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-01-20,22200.5,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-01-20,3108.8,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-01-20,731.05,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-01-20,3055.25,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-01-20,345.99,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-01-20,14181.93,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-01-20,484.07,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-01-20,2223.01,Grocery,Transaction at DMart,,,,,,,,,,,
2025-01-21,1597.44,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-01-21,1773.68,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-01-21,136182.19,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-01-21,892.06,Food,Transaction at Paradise Biryani,,,,,,,,,,,
2025-01-21,2149.39,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-01-21,3421.72,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-01-21,107.73,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-01-21,16579.35,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-01-21,549.18,Grocery,Transaction at DMart,,,,,,,,,,,
2025-01-21,4735.14,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-01-21,2695.37,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-01-21,5466.06,Clothing,Transaction at Puma,,,,,,,,,,,
2025-01-21,4372.62,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-21,14252.88,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-01-21,485.8,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-01-21,19414.47,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-01-21,16718.98,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-01-21,5060.46,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-21,4217.19,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-01-21,2115.45,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-01-21,1564.4,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-01-21,149925.2,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-01-21,4335.83,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-01-22,10543.34,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-22,5639.35,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-01-22,19592.02,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-01-22,663.04,Food,Transaction at Dominos,,,,,,,,,,,
2025-01-22,4725.53,Clothing,Transaction at Puma,,,,,,,,,,,
2025-01-22,2989.25,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-01-22,13509.18,Travel,Transaction at OYO,,,,,,,,,,,
2025-01-22,6414.95,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-01-22,1552.91,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-22,414.62,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-01-22,33547.38,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-22,13940.59,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-01-22,1063.59,Food,Transaction at Starbucks,,,,,,,,,,,
2025-01-22,496.73,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-01-22,680.91,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-01-22,744.81,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-01-22,377.51,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-01-22,16694.48,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-22,13792.62,Electronics,Transaction at Croma,,,,,,,,,,,
2025-01-22,3379.75,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-01-22,15297.36,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-01-22,717.9,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-01-23,13599.09,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-23,241.58,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-01-23,6755.24,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-01-23,18968.15,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-01-23,141702.11,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-01-23,37042.87,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-23,1131.08,Food,Transaction at CCD,,,,,,,,,,,
2025-01-23,2826.55,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-01-23,775.37,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-01-23,332.59,Food,Transaction at Burger King,,,,,,,,,,,
2025-01-23,7142.88,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-01-23,1655.63,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-01-23,121238.54,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-01-23,804.6,Food,Transaction at Burger King,,,,,,,,,,,
2025-01-23,14290.52,Electronics,Transaction at Noise,,,,,,,,,,,
2025-01-23,587.47,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-01-23,3212.51,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-01-23,2291.27,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-01-23,1373.24,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-01-23,3597.61,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-01-23,95277.88,Electronics,Transaction at Apple Store,,,,,,,,,,,
2025-01-23,126129.14,Electronics,Transaction at Croma,,,,,,,,,,,
2025-01-23,13259.87,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-01-23,16502.88,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-01-23,18163.03,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-01-23,1366.0,Food,Transaction at A2B,,,,,,,,,,,
2025-01-23,654.61,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-01-24,1095.07,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-01-24,1606.81,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-01-24,1707.17,Transport,Transaction at Uber,,,,,,,,,,,
2025-01-24,167.48,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-01-24,3818.78,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-01-24,384.0,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-01-24,19236.46,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-01-24,114658.74,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-01-24,5108.85,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-01-24,15289.83,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-01-24,12185.49,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-01-24,628.58,Transport,Transaction at BMTC,,,,,,,,,,,
2025-01-24,2942.83,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-01-24,2762.96,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-01-24,6190.34,Travel,Transaction at Vistara,,,,,,,,,,,
2025-01-24,672.53,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-01-24,2106.75,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-24,570.26,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-24,79557.35,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-01-24,419.66,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-01-24,946.49,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-24,79698.14,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-01-24,3226.9,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-01-25,13244.08,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-01-25,4233.67,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-01-25,450.06,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-01-25,948.61,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-01-25,580.44,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-01-25,1897.52,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-01-25,835.1,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-01-25,47531.86,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-25,1623.39,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-01-25,324.01,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-01-25,7142.65,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-01-25,16978.65,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-01-25,11976.63,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-01-25,1481.87,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-25,7546.51,Clothing,Transaction at Biba,,,,,,,,,,,
2025-01-25,2232.88,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-01-25,28534.39,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-25,1059.18,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-25,12133.48,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-01-25,5858.15,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-01-26,1547.07,Transport,Transaction at BMTC,,,,,,,,,,,
2025-01-26,17034.33,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-01-26,20027.75,Travel,Transaction at Yatra,,,,,,,,,,,
2025-01-26,4444.5,Bills,Transaction at Airtel,,,,,,,,,,,
2025-01-26,18704.37,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-01-26,18890.05,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-01-26,6154.26,Travel,Transaction at Air India,,,,,,,,,,,
2025-01-26,6919.87,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-01-26,1155.57,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-26,983.86,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-01-26,21278.55,Travel,Transaction at Air India,,,,,,,,,,,
2025-01-26,9396.35,Online Shopping,Transaction at Meesho,,,,,,,,,,,
2025-01-26,6631.13,Clothing,Transaction at Biba,,,,,,,,,,,
2025-01-26,1320.5,Clothing,Transaction at Levis,,,,,,,,,,,
2025-01-26,769.82,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-01-26,3969.59,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-26,4455.77,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-01-26,16924.84,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-26,4287.43,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-27,7570.65,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-01-27,12523.68,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-27,138.44,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-27,6932.98,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-01-27,542.76,Bills,Transaction at Airtel,,,,,,,,,,,
2025-01-27,1462.23,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-01-27,4228.14,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-01-27,2888.22,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-01-27,9511.15,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-01-27,4899.85,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-01-27,4936.52,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-01-27,3037.51,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-01-27,4375.69,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-01-27,5214.3,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-01-27,1657.01,Clothing,Transaction at H&M,,,,,,,,,,,
2025-01-27,1777.46,Transport,Transaction at Rapido,,,,,,,,,,,
2025-01-27,429.92,Food,Transaction at Starbucks,,,,,,,,,,,
2025-01-28,288.69,Transport,Transaction at Uber,,,,,,,,,,,
2025-01-28,7056.62,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-01-28,5661.92,Clothing,Transaction at Puma,,,,,,,,,,,
2025-01-28,5636.14,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-01-28,1097.98,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-01-28,10339.69,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-01-28,499.75,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-01-28,5350.06,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-01-28,18182.37,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-01-28,16741.49,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-01-28,60784.59,Electronics,Transaction at HP World,,,,,,,,,,,
2025-01-28,9416.16,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-01-28,1863.66,Transport,Transaction at RedBus,,,,,,,,,,,
2025-01-28,14674.4,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-01-28,15799.37,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-28,2863.76,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-01-28,9033.12,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-01-28,1651.99,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-28,25533.41,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-01-28,7427.75,Clothing,Transaction at Zara,,,,,,,,,,,
2025-01-28,19647.12,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-28,4851.88,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-28,27017.71,Travel,Transaction at Air India,,,,,,,,,,,
2025-01-28,1071.87,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-01-28,822.78,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-01-28,392.54,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-01-28,3080.4,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-01-28,13142.52,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-01-28,14054.12,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-01-28,6814.87,Clothing,Transaction at Biba,,,,,,,,,,,
2025-01-28,436.49,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-01-28,4019.76,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-28,700.27,Clothing,Transaction at H&M,,,,,,,,,,,
2025-01-28,713.36,Transport,Transaction at Rapido,,,,,,,,,,,
2025-01-29,23573.49,Travel,Transaction at Yatra,,,,,,,,,,,
2025-01-29,835.42,Food,Transaction at A2B,,,,,,,,,,,
2025-01-29,29047.54,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-01-29,1140.03,Healthcare,Transaction at Apollo Pharmacy,,,,,,,,,,,
2025-01-29,4404.16,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-01-29,613.3,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-29,1981.27,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-01-29,7790.96,Clothing,Transaction at Biba,,,,,,,,,,,
2025-01-29,6893.82,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-01-29,975.63,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-01-29,1298.64,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-01-29,15657.06,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-01-29,4716.53,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-01-29,22949.75,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-01-29,707.97,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-01-29,577.81,Food,Transaction at Burger King,,,,,,,,,,,
2025-01-29,5033.97,Clothing,Transaction at Puma,,,,,,,,,,,
2025-01-29,99280.4,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-01-29,100269.33,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-01-29,3568.12,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-01-29,1065.72,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-01-29,1219.45,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-01-29,4530.78,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-01-29,2657.47,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-01-30,933.54,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-01-30,846.93,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-01-30,480.04,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-01-30,2768.52,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-01-30,1403.73,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-01-30,5517.67,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-01-30,25691.09,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-01-30,4824.53,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-01-30,3073.1,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-01-30,1022.11,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-01-30,156.21,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-01-30,1755.25,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-30,1462.85,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-01-30,17060.31,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-01-30,5054.85,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-30,6495.11,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-01-30,3458.77,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-01-30,2108.21,Clothing,Transaction at Levis,,,,,,,,,,,
2025-01-30,2707.04,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-01-31,508.77,Bills,Transaction at Water Board,,,,,,,,,,,
2025-01-31,18889.88,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-01-31,585.96,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-31,3494.52,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-01-31,4396.8,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-01-31,1727.78,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-01-31,894.49,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-01-31,3803.05,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-01-31,3894.81,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-31,18518.93,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-01-31,297.27,Food,Transaction at Burger King,,,,,,,,,,,
2025-01-31,1320.19,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-01-31,964.91,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-31,19833.79,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-01-31,1923.06,Transport,Transaction at Uber,,,,,,,,,,,
2025-01-31,21983.23,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-01-31,15924.65,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-01-31,18276.61,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-01-31,341.27,Bills,Transaction at BSNL,,,,,,,,,,,
2025-01-31,385.52,Bills,Transaction at TNEB,,,,,,,,,,,
2025-01-31,1233.27,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-01-31,1441.81,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-01-31,2285.42,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-01-31,11301.57,Travel,Transaction at Goibibo,,,,,,,,,,,
2025-02-01,912.56,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-02-01,1473.65,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-02-01,4205.24,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-02-01,6630.05,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-02-01,6670.6,Healthcare,Transaction at 1mg,,,,,,,,,,,
